"participant_id","Item01","Item02","Item03","Item04","Item05","Item06","Item07","Item08","Item09","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"P047",0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"P048",1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0
"P049",1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"P050",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"P051",1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
"P052",1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"P053",0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"P054",0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"P055",1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0
"P056",0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0
"P057",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P058",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"P059",1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"P060",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"P061",1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
"P062",1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"P063",0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0
"P064",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"P065",1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0
"P066",1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0
"P067",0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"P068",1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"P069",1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0
"P070",0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0
"P071",0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"P072",1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
"P073",0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1
"P074",1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
"P075",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"P076",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"P077",1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"P078",1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
"P079",1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0
"P080",1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0
"P081",1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"P082",1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1
"P083",1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0
"P084",0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"P085",0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0
"P086",0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1
"P087",1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0
"P088",1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1
"P089",0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1
"P090",1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"P091",1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0
"P092",1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"P093",1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"P094",1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1
"P095",1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"P096",1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0
"P097",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
"P098",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1
"P099",1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0
"P100",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"P101",1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1
"P102",0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0
"P103",0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
"P104",1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"P105",0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"P106",1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1
"P107",1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"P108",0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"P109",1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"P110",1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0
"P111",0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1
"P112",0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"P113",0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
"P114",1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0
"P115",0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0
"P116",0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
"P117",1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
"P118",0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"P119",0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
"P120",1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0
"P121",1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"P122",0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"P123",1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"P124",1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
"P125",0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"P126",1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0
"P127",0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0
"P128",0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
"P129",1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
"P130",0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0
"P131",1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
"P132",1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
"P133",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P134",0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1
"P135",1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
"P136",1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0
"P137",1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0
"P138",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P139",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"P140",1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0
"P141",1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0
"P142",1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1
"P143",1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0
"P144",1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0
"P145",0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
"P146",1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1
"P147",1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0
"P148",0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
"P149",1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
"P150",1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"P151",1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0
"P152",1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
"P153",1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1
"P154",1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1
"P155",1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0
"P156",1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0
"P157",0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1
"P158",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"P159",1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0
"P160",0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"P161",1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1
"P162",1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
"P163",1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1
"P164",1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"P165",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0
"P166",1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"P167",1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
"P168",1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0
"P169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"P170",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"P171",1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0
"P172",0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0
"P173",1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0
"P174",1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"P175",1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1
"P176",0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"P177",1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0
"P178",0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0
"P179",0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"P180",1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1
"P181",1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1
"P182",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"P183",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"P184",1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1
"P185",1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0
"P186",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"P187",1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"P188",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"P189",0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0
"P190",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
"P191",0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0
"P192",1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0
"P193",1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
"P194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P195",1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0
"P196",1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1
"P197",1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"P198",1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1
"P199",0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0
"P200",1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0
"P201",0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"P202",0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0
"P203",1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
"P204",0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
"P205",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P206",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"P207",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P208",1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
"P209",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0
"P210",0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
"P211",1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
"P212",1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"P213",0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
"P214",1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0
"P215",1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1
"P216",1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"P217",1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0
"P218",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"P219",0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
"P220",0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"P221",1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0
"P222",0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"P223",0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1
"P224",1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1
"P225",0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1
"P226",0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
"P227",1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1
"P228",1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
"P229",0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1
"P230",0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"P231",1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
"P232",1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
"P233",1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"P234",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"P235",0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0
"P236",0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
"P237",1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
"P238",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
"P239",1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1
"P240",1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1
"P241",1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1
"P242",1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0
"P243",0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
"P244",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1
"P245",1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
"P246",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"P247",1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0
"P248",1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1
"P249",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"P250",1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
"P251",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"P252",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"P253",0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1
"P254",1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0
"P255",1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0
"P256",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"P257",1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1
"P258",0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0
"P259",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
"P260",1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0
"P261",0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"P262",1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0
"P263",1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1
"P264",0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
"P265",1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0
"P266",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"P267",0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0
"P268",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"P269",1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
"P270",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"P271",1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0
"P272",1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
"P273",1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0
"P274",1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"P275",1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
"P276",0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0
"P277",1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
"P278",0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
"P279",1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0
"P280",1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0
"P281",1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1
"P282",1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
"P283",0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"P284",1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1
"P285",1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0
"P286",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
"P287",0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
"P288",1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0
"P289",1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0
"P290",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"P291",1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0
"P292",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"P293",0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0
"P294",0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1
"P295",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0
"P296",0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0
"P297",1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0
"P298",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0
"P299",1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"P300",1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
"P301",1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1
"P302",1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0
"P303",0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
"P304",1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
"P305",1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1
"P306",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
"P307",0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0
"P308",1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
"P309",1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"P310",1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
"P311",1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0
"P312",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"P313",1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0
"P314",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
